"January 27, 2020",50,Local gem! Must try!!,Excellent trip advisor find!!! The petite filet was amazing!! Ambiance was perfect and the owner was very kind. Highly recommended when in the Hell’s Kitchen area. We stayed at the crowne plaza in Times Square and it was a short walk to get there!
"January 26, 2020",50,Tony’s Birthday,Food and service was amazing ! Great place to dine before a night on the town. Just a couple of blocks away from all the Broadway shows so it’s fantastic for before or after for a memorable time.
"January 26, 2020",50,"Amazing restaurant, food is","Amazing restaurant, food is great and the service is excellent. It’s like dinning at home. I will definitely recommend this restaurant. We celebrated a birthday party and we had such a great time."
"January 26, 2020",50,K Ricooo!!!,Best restaurant in Hell’s Kitchen! Love the service and the food. La parrillada yum!! Come for brunch on Sundays✨
"January 19, 2020",50,AMAZING!!! The atmosphere,AMAZING!!! The atmosphere is warm and inviting. The staff are friendly and professional. The food is OUTSTANDING!!! The oysters are phenomenal and the steaks are PERFECTION!! K Rico is a MUST! We will definitely be back. HIGHLY RECOMMEND!!
"January 18, 2020",50,Unbelievable food,Amazing steaks. Wonderful service. Executive chef explained the meats. Superb experience. Highly recommended. Absolutely beautiful ribeye and fillets.
"January 18, 2020",50,BEST PLACE IN NEW YORK,We have been coming here for years and it is always the best steakhouse we have ever experienced. Their sides are to die for and definitely try the dessert.
"January 16, 2020",50,Amazing steak at K Rico,This was our 2nd visit to K Rico and it surpassed our 1st visit. We both had the 14oz fillet mignon and I can say this is the best steak I have ever had. I would definitely recommend this restaurant.
"January 16, 2020",50,Great food and servce,"nicely appointed, Argentinian feel, friendly and attentive servers and hostess and chef. Steaks were delicious, well prepared. Good menu choices, something for everyone. very good wine choices too."
"January 14, 2020",50,"Great Steak, Even Better Service",Really enjoyed this meal! The steak blew us away and the service was first class! Keep doing what your doing K Rico!
"January 14, 2020",50,Make the time to eat at K Rico!,"Fantastic service, engaging and knowledgeable staff and management. We each enjoyed every course that was served. (The tomahawk was prepared to perfection.)"
"January 10, 2020",50,Awesome,"Landed at JFK, dropped bags at hotel and walked over here. Well worth the logistics! Excellent choice, great explanations. But couldn't manage a desert"
"January 9, 2020",50,Amazing!,We visited k Rico due to reading amazing reviews! An it did not disappoint! From food to the service was 5*. Definitely worth a visit!
"January 6, 2020",50,Wonderful dinner in NYC,"Wonderful steak-dinner in NYC! Good price-quality of meat, Gently employers, the Restaurant is very clean. Good experience"
"January 4, 2020",50,Best Restaurant in NYC,"What an amazing place in NYC. Great food, drinks and staff. This place puts all other steakhouses in NYC to shame. 6th trip in past 2 months and everyone has been amazing!"
"January 2, 2020",50,Great Steak.......,"Second visit here, great steak, great service, not too pricey compared to some similar steak houses, can’t fault it, will return !!!"
"December 29, 2019",40,"Nice place, good service","Great service, nice owner explaining every meat cut. Steaks good but not as great as at some other steakhouses."
"December 27, 2019",50,Great time at K Rico,"Went in to have a solo steak dinner as a Christmas present to myself and was overwhelmed with hospitality from the bartender Tim. The food, from chef John Grecco, was superb and definitely will be back! Happy holidays to me and this fabulous steakhouse!"
"December 23, 2019",50,Go eat here now!!,"Fantastic food. Amazing service! Great location! We went here based on the reviews and they did NOT disappoint! The empanadas were amazing! The filet is to die for! Seriously, so now and eat here!"
"December 13, 2019",50,Wonderful Steakhouse in Manhattan,"We loved the environment, the food, the service. Everything was made perfect. I chose the salmon even though we were in a beautiful steak restaurant, and boy it did not disappoint. Wonderful pairings and the appetizers were delicious. We would highly recommend this restaurant."
"December 12, 2019",50,One of the best restaurants,I went there on a busy thursday evening. The staff is very friendly and the filet mignon was one of the best I ever had. Thank you for your kind service and go ahead..
"December 9, 2019",50,Top quality without stupid prices,Top quality without stupid prices. Looked after like Kings and Queens by the knowledgable staff. Would unequivocally recommend
"December 7, 2019",50,Everything was perfect! The,"Everything was perfect! The atmosphere, the food, the service.... all exceptional. I had the K Rico sirloin and it came out with the Executive Chef. He gave us recommendations, and really enhanced the whole experience. Thanks to the staff!"
"November 28, 2019",40,Birthday celebration,On my wife birthday select this place and had an Excellent experience. The food and service was something over our expectations.
"November 27, 2019",50,Excellent Cod Dish,Great Service and food. We both got the Cod it was excellent. I ordered the tres leches for dessert also excellent. Cauliflower mash was interesting never had anything like it but that was good. I would go here again!
"November 27, 2019",50,Awesome service and amazing food!!!!,Awesome service and amazing food!!! I will definitely go back if I have the chance. Best meal experience in years.
"November 22, 2019",50,The best steak I’ve ever had,Went here on a Friday night and the food couldn’t have been better. So helpful. Would recommend everyone to go here when visiting the city.
"November 15, 2019",50,Great experience well worth a visit,We wanted to try a genuine NYC steak house and K Rico’s did not disappoint. Food was excellent & Tommy’s personal showcase of the different cuts of meat was a highlight. Great atmosphere and service and the cheesecake was the best ever!
"November 15, 2019",50,Thy best steakhouse in Manhattan,Thy best steakhouse in Manhattan for the zurita family! Great service and great food! When in NYC stop by Hell’s Kitchen #1 steakhouse KRICO-(how delicious)
"November 12, 2019",50,Best yucca fries in town!,I have been couple times this restaurant and have to say they have the best yucca fries I ever had not talking about the oven baked potatoes! So delightful!
"November 8, 2019",50,AMAZING STEAKHOUSE,"Came here for a work party, completely blown away! I started with the octopus, so tender! For my main I had the ny strip, cooked to perfection. Thank you to Tommy the owner for explaining all the different cuts, what a great host. Highly recommend"
"November 7, 2019",50,Great meal!,We had a really excellent meal here for my husband’s 30th. The staff were really nice and spoilt us with a complimentary drink and a sparkler. The steak was amazing! The Wednesday post-theatre offer was reasonable.
"October 30, 2019",50,Family celebration!!,We had a family dinner celebration. Staff was friendly and professional. Food was amazing. Great steak house with Latin fusion. Highly recommended!!! Definitely will be back for more.
"October 27, 2019",50,Great spot wish I lived closer,"Once again, the meal was outstanding. We never visit NYC without having dinner here. More then prime steaks on the menu with a great selection. The staff was attentive & friendly. Hell's Kitchen hot spot!"
"October 26, 2019",50,Love this place,"Delicious food and atmosphere. The Hispanic dishes make this restaurant unique. The flavors really complement each other, very delicious. Would definitely come back again."
"October 26, 2019",50,Excellent!,"Love this place! Went for dinner with my husband the ambience was great, the staff super friendly and accommodating, the food was simply outstanding! Highly recommend this place and I’m looking forward visiting K Rica soon!!"
"October 26, 2019",50,Nice family dinner,"Really nice Steakhouse in Hell’s Kitchen, great service and fantastic food. This place has more of a modern feel to it than most other Steakhouses around the city."
"October 26, 2019",50,Best Latin restaurant!,"Went to k.rico about a month ago with family and friends to celebrate a graduation. We had a great time . Delicious food, positive atmosphere, helpful staff, and great service."
"October 26, 2019",50,Awesome celebaration!,"Whenever I have a hankering for the best experience to celebrate an occasion, I always gravitate to K Rico. They have the best steak in the city and recipes you can't get anywhere else. We were treated like royalty and family."
"October 25, 2019",50,Best steaks we’ve had in our lives!,Best steaks we’ve had in our lives! So good we ordered a 2nd round of steaks. Fantastic desserts and great service too
"October 25, 2019",50,Great night out,"From the Blood Orange Cosmo to the Arepas and any entree you choose you are sure to have an amazing experience at KRico, they will treat you like royalty from start to finish!"
"October 19, 2019",40,Excellent service,"Very pleasent service and excellent food, but somewhat expensive. The steak was perfect, served sizzling on a hot plate."
"October 14, 2019",50,Great place!,"This place is newer, modern table/seat setting, fancy server presentation, and unique appetizer and steak with great sauce! Really great social spot for group of friends or after work socializing!! Highly recommend!"
"October 14, 2019",50,Favorite place in Midtown,"Best place in midtown! From the vibe of the restaurant, the food, the service, the management, everything overall is exceptional at K Rico!"
"October 11, 2019",50,Great times all around!,"Great food, great drinks, great service. Went here for a reunion with friends and couldn’t have picked a better spot. Highly recommend."
"October 8, 2019",50,Mouth watering steak!!,Excellent steakhouse in the middle of hells kitchen. Staffs were very attentive and full knowledge of the menu. Listen to the specials of the day. Portions were big for the value. We’ll be back!
"October 8, 2019",50,"Outstanding experience - best steakhouse in midtown! Excellent service, food and atmosphere.","Excellent in every way. Food, service, atmosphere! A real gem in Hell’s Kitchen! Menu has wonderful variety - way beyond just the steaks, something for everyone."
"October 8, 2019",50,Amazing,Great service and food quality is incredible I recommend all the steaks are very good and the drinks are awesome it’s a great place to have dinner with family friends or even solo the vibes are always Welcoming and friendly.
"October 4, 2019",50,"Meat lovers, this place is for you","Very delicious pieces of meat, great service and good atmosphere. Special thanks to our waiter Benjamin who really took the time to guide us through the menu and to present us the different pieces of meat. We had a blast !"
"October 4, 2019",50,Excellent,"Found this place on trip advisor. It was really good, the food is excellent, the service was also excellent, special props to our waiter Benjamin who made sure we were perfectly attended. Would recommend to any meat lovers."
"October 3, 2019",50,Found this gem,"Quite by chance I found this gem of a steakhouse. I love the South American focus of the menu. Although a steakhouse, I loved the codfish. Sit in the al fresco area on the back."
"September 25, 2019",50,A good place for a good Steak,"We had the Thuesday Special, a Tomahawk Menue for two which cost 130 Dollar. It was great! Also the recommended Wine was fine. My doughter loved the Cheescake for Desert."
"September 11, 2019",50,Perfect steak house restaurant,"My first visit, but not my last. This restaurant had wonderful staff, excellent menu options, fair pricing, great food and desert. This is my go to restaurant for a nice environment and a way to relax with the perfect skirt steak."
"August 27, 2019",50,Awesome!,"This is my one of favorite restaurant in HK, every time I try something different from the menu and I know for sure I can’t go wrong because the food is exquisite so it is the wine selección and the pisco sour. Simply Awesome"
"August 21, 2019",50,The best steak,"Excellentservice outstanding food.Waitrer was excellent and very attentive, steak was prepared properly and was a very good quality cut of meat. Highly recommend empire steak House"
"August 21, 2019",50,Delicious steak,My husband and I had a great meal! The waiter was very knowledgeable and helpful with with advising us what to order to get the best experience.
"August 21, 2019",50,Great steakhouse in Hell’s Kitchen,"Work nearby - a great standby for a good steak in a comfortable and unpretentious environment. Chef-driven, good food, good wine list. Staff is always friendly and professional."
"August 19, 2019",50,Wonderful food and service,"We had a filet mignon and it was succulent! As welm as the sweet plantains. Be jamin, our server, was exceptional. He spoke many languages and can serve you in your language. He was very attentive and offered an amazing service!"
"August 15, 2019",50,Phenomenal steak & flare!,Cooked to perfection! The chef is phenomenal. He adds his own flare to each steak and dish created. Not your average or typical steakhouse. Everyone is welcoming and very nice. Great ambiance. Lovely patio as well!
"August 13, 2019",50,Amazing,Great Welcome. Amazing food full of flavor. Amazing service. Thank you to Chef John for his passion.
"July 28, 2019",50,Excellent steakhouse !,"Great place! The tomahawk is amazing if you decide to go, don’t miss out on this plate, plus the service is very good, always a good experience!"
"July 28, 2019",50,Best nyc steak.,Totally delightful. From ambiance to food the place has no shortcomings. Worth coming to any. The atmosphere is most comfortable
"July 14, 2019",50,Unbelievable Dining Experience,"Just finished. Such a great meal. Started with the best Pisco Sour I’ve ever had. Appetizer was ceviche, followed by a delicious ribeye. The sides were incredible as well. Service was spectacular throughout. Definitely need to try this place."
"July 12, 2019",50,Incredible experience,"Meat are espectacular, good wines, at a good price and with an outstanding service. I want to congratulate Javier for such a good service! Thanks!"
"July 10, 2019",50,Steakhouse,"Nice steakhouse, top Steaks 🥩 and the best waiter „Benjamin“ in town 👍we booked a table online over Tripadvicer, perfectly"
"July 3, 2019",50,Anniversary meal,"Great food and service, expensive but worth every penny, would definitely return if ever in nyc again"
"June 23, 2019",50,Happy,"Great staff and the food was amazing and it came out fast! Great drinks , good energy. Definitely going back"
"June 13, 2019",50,Excellent food and service,Excellent place to enjoy great food with first quality of service. I will come back for sure. Christian Tanno es un grandioso anfitrión.
"June 13, 2019",50,AMAZING!,"We went there to celebrate a friend's birthday and it was a wonderful experience since the moment we got in. Service was high quality, and the food was unquestionably delicious. I would definitely recommend and go back in another occasion. Don't miss out!"
"June 13, 2019",50,"Great Ambiance, Better Food!","I went there for a friend’s birthday & had a blast. The food was delicious. The best steaks in town. And cocktails too! Run, don’t walk there... 🤠 -Edgar Sandoval"
"June 13, 2019",50,Best steakhouse,"Excellent restaurant! Went there the other night with my mom and had the most amazing time. Exquisite food and high quality service! If you’re looking for a steak cooked to perfection, Krico is a must !"
"June 3, 2019",50,Dinner Experience!,"Good high quality food, exquisite service, Marco took great care of us, the co-owner was gracious and accommodating, and they allowed two of us who had a late lunch to split a steak. Quiet no rush perfect evening!"
"May 31, 2019",50,Great service AMAZING food,"Such a wonderful night with a group of girlfriends at this establishment. Wait staff was attentive, food and drinks were delicious and served in a timely manner. I would definitely recommend K-Rico and be coming back when I’m in NYC again. A+"
"May 30, 2019",50,Sister trip to NY,The food and service was amazing!! I personally ordered the the K Rico steak... perfectly seasoned. Thank you to Ricky and Javier
"May 26, 2019",50,Dinner,Must get the octopus for an appetizer and the steak presentation is super cool and informative ! There’s something there for everyone - this place is phenomenal .
"May 26, 2019",50,BEST steak I've ever had!,"Amazing food and unbelievable service. On top of the food and service, the ambience is incredible. Best restaurant in NYC!!"
"May 12, 2019",50,Great Steak,"The service was fantastic, the best we have experienced in NYC. The best steak of my life! Will visit again when back in New York."
"May 12, 2019",50,Open Up and Say... YUM!!,"Such an enjoyable fun place, I can’t wait to go back, they certainly have something special going on! Appetizers, entrees and staff all exceeded my expectations, again. I was so excited to wake up and eat my leftovers 🤩"
"May 4, 2019",50,New York trip,One of the best steaks we have ever ate! It was so worth the money! If you ever come to New York... ITS A MUST PLACE TO EAT!! You will NOT be disappointed! The service was always just as amazing! Highly recommend this place!!
"May 1, 2019",50,Best Steaks,"I have been here twice with friends/family. The food (ie steaks) is delicious, the service friendly (not snooty for a steak restaurant) and the overall ambiance is laid back (similar to any steak restaurant in Latin America)."
"April 22, 2019",50,Great steaks. Lovely restaurant.,"We visited this restaurant after reading the reviews on trip advisor. We were not disappointed. The service was excellent and our steaks, some of us had fillet, others had the New York sirloin, were superb. This restaurant is well worth a visit. Highly recommended."
"April 2, 2019",50,The great escape,The best steak in the world . I really enjoyed the tender flavor. I did not need any steak sauce. I cant wait to come back.
"March 17, 2019",50,Dinner,Great atmosphere and service The skirt steak is always great here The apps are really great Need rez the place fills up Have been here several times and will be back
"March 12, 2019",50,Excellent Service! The Owner and Manager are amazing.,"Mark and Lee greeted us at the door with such a friendly, funny demeanor and once we sat, the owner Tommy showed us our steak options. Impressive service and delicious menu. We loved it and hope to go back."
"March 11, 2019",50,Great food. Great service.,A pure delight. My wife and I plan on returning in the very near future. I would highly recommend this place.
"March 10, 2019",40,Exotic South American,"Wanted a break from steak so I ordered cod fish with coconut lime dressing, and strawberries and papaya. It was just right balance of sweetness. They have nice creme brûlée too."
"March 10, 2019",50,AMAZING,"I have been to K. Rico for brunch and dinner and both were AMAZING! Could not ask for anything more...great food, great service! You have to give this place a try, you will not be disappointed!"
"March 9, 2019",50,A must...,"Can't find a fault. Great food, great atmosphere, great staff, very professional with a touch of fun. Good for couples and family. Will be back in Summer to venture outside. See you soon!"
"March 8, 2019",50,First class,One of the best steaks we have ever had. The cuts of meat brought out on show for approval before being cooked. Whole dining experience was first class. Would certainly recommend
"March 8, 2019",50,Elie Kammo,Great spot nice love the steaks and especially the drink where on point not weak n not too strong just right shot out too the bartender who ever it is two thumbs up !!! Definitely will be back soon
"March 8, 2019",50,Yummy Large Steaks!!,"Delicious dinner to celebrate our engagement. Perfect setting, very friendly staff and welcomed us with a complimentary champagne for our special occasion! Thanks K Rico, very much appreciated and something we will remember for the rest of our lives 😊"
"March 8, 2019",50,Loved this place,Not only was the staff all smiling they were attentative to our every need. The food was exaeptional ! We enjoyed our entire visit .
"March 7, 2019",50,Amazing,"i don't usually give review to any restaurant but this one they deserve 5 stars, our waiter Clever was so nice all the time, respectful. the food was great for the price we pay we so happy to come back"
"March 7, 2019",50,Delicious!,"Fantastic service, ambiance, and food! I love the churrasco! Great selection of wine as well. Top quality at a very affordable price. 2 thumbs up and highly recommend."
"February 25, 2019",40,Perfect match between amazing staff and marvelous food!,"Totally recommend this place, perfect spot for a before-the-show-dinner. The staff is so so charming and know their stuff - great food that is. Please don’t miss out on this gem!"
"February 24, 2019",50,Whole Family Loved K Rico,"Celebrated a family milestone at K Rico. Wonderful food. We loved the appetizers - empanadas, arepas, mussels - and oh the steak and surf/turf!! Also terrific, friendly and attentive service. Thanks K Rico for memorable family meal."
"February 24, 2019",50,Amazing steaks !!!,Real quality meals. This place is relaxed yet elevated and has wonderful quality meats. The steaks are amazing and the sides are just as good. Make sure you go hungry to do it justice.
"February 16, 2019",50,Perfect evening,"The restaurant was excellent. We had quick and friendly service, the food was superb, and great wine list. Highly recommend this restaurant."
"February 4, 2019",50,Excellent Experience,"Truly a great night and will be back - the atmosphere, food and especially the service was terrific - did not disappoint."
"February 2, 2019",50,Amazing food!,"Visited from the UK, the food was amazing and great to get a 14oz fillet as most in the UK are 8oz. Waiteres extremely friendly and knowlegeble, will certainly be coming back here on our nexy visit to NYC."
"February 2, 2019",50,"Three words, blackened strip rare","I have been to this amazing spot many times but this visit was special. Blackened strip rare on the bone. This monster gets taken back to kitchen to be sliced perfectly. Throw in the sautéed quinoa side, The blood orange margarita complements this killer meal."
"February 1, 2019",50,Best steakhouse in New York,"The meat was delicious, very tasty and tender. And the portions are HUGE. Our waiter (Benjamin) was the best. Would definitely recommend !"
"January 28, 2019",50,Outstanding all round experience*****,"Came across this little treasure after a special night of getting engaged on the top of the Empire. Fantastic service, incredible food with nothing being too much trouble, not even my request for pepper sauce .... a highly recommended accompaniment to the Devine steak."
"January 19, 2019",50,Cannot rave enough...just wow!,"I cannot say enough wonderful things about this restaurant. The food, unreal! The service, impeccable! As a foodie who has eaten in all types of restaurants all over the world...I cannot wait to come back!"
"January 16, 2019",50,Amazing Food!,The selection of meats was amazing and the fish selections were also excellent. Service was wonderful and the setting was great for an evening with friends.
"January 16, 2019",50,Amazing food,Went with friends before a play. Got a full education on the types of steak. Amazing. Had the strip steak and it was fabulous. The celery salad and chopped salads were great. Bartender makes amazing drinks. Can’t wait to go back
"January 14, 2019",50,Wow!,One of best meals I remember in a long time. Service excellent. The grilled octopus is spectacular. Servings are huge and delicious.
"December 28, 2018",50,Great food and service,"Excellent steaks and apps, great service, same quality steaks as similar places at a slightly lower price."
"December 21, 2018",50,dinner,The skirt steak was great but I have to say that the appetizers were even better esp the cevice Great service and clean facilities The place filled up quickly I recommend rez
"December 20, 2018",50,Holiday party,"Best environment, service,and food is delicious! Everyone is very attentive and professional! I recommend for any great occasion!"
"December 17, 2018",50,Carnivore's Delight,"A fun and delicious Argentinian steak house in the Times Square area. Fabulous appetizers, sides, and drinks; great service; and a to-die-for selection of excellent steak cuts. Terrific for dates and for parties."
"December 11, 2018",50,Amazing,"This was my fourth time at K Rico, and everytime it gets better and better. My wife and i will be in the City next month again. We will be dinning their again."
"December 11, 2018",40,Expensive but good food.,First visit to USA and were recommended this restaurant. We were astonished at the prices. Probably most expensive meal we have ever had. That said food and service were excellent.
"December 6, 2018",50,Great service,"Great steak House and excellent service by patrick who was friendly and knowledgeable, just one word of warning avoid the bar next door"
"December 1, 2018",50,Great Steaks,"This is authentic Argentinian food with excellent service. If you are with a group, the mixed grill was a large variety of good dishes, enough for at least 3 people."
"December 1, 2018",50,Excellent,"Third time, no regret that's perfect place to have great meat. Thank you. Tres bon restaurant de viande. Allez y les yeux fermes."
"November 30, 2018",50,Evening meal,"Wow what a great find - lovely atmosphere and perfect food - great choice of steaks , great wine and fantastic desserts - staff are friendly and very attentive - highly recommended and the cheesecake is the best !!"
"November 22, 2018",10,Lost faith in tripadvisor,Worst meal ever. Can't understand what other reviewers have seen here. All dishes were below average. First second and dessert. NY has a lot of great restaurants. This is not one of them. Over priced.Under standard. Don't go!
"November 17, 2018",50,Another KO at K Rico!!,"Another amazing evening with friends at K rico, menu options are plentiful, but don’t miss out on the Steaks, portions are always amazing and delicious, with a great wine list to match the food!!"
"November 11, 2018",50,Xmas dinner with little bro,"Excelent service, exquisite tomahawk, great coctails. Try the bacon soup. A must if you are in New York."
"November 11, 2018",50,Marvelous supper with steak @honeymoon,"Thanks to K Rico for a marvelous supper with steak. The wine and meat were fantastic. The chief from Ukraine is a good guy, he surprised us with a dessert for our special honeymoon evening in NY"
"November 9, 2018",50,Best Steakhouse in NYC,I loved the place. The service is excellent and the food is unbeatable. Delicious cocktails. We were celebrating my bf birthday and they made it even more especial. I really recommend this place.
"September 21, 2018",50,Sensational,We chose this to be the place for my 40th birthday dinner. And the place did not let us down! The dry aged New York strip from their specials menu was awesome and also the service was top notch. Truly an evening to remember.
"September 14, 2018",40,Great steaks,"Wanted great steaks, got exactly that! Waiter was funny and very spontaneous, was a pleasure to be seated there. Setting is also nice. A tad too expensive for what it's worth, but overall a good experience."
"September 8, 2018",50,Excellent food,"We were for a weekend in NY, looking for a good food experience, this ribeye and NY strip -bourbon- was super. Service and scene was top Notch, would recommend to anyone!"
"September 7, 2018",40,Great dinner,The meat experience was memorable and we can recommend everything. We had a family dinner and we were all very surprised that it was so good.
"September 1, 2018",50,Best Service in NYC,Fabulous food and service - thanks Patrick! Fantastic waiter who was so informative and went out of his way to make our dining experience truly memorable on our visit all the way from NZ
"August 27, 2018",50,Great service & Steaks,"We ordered the Ribeye & Filet Mignon both were cooked & presented beautifully. Couldn't fault the service 1st class, we sat outside which on a lovely warm NY night."
"August 14, 2018",50,Tomahawk Tuesday worked for us,"Booked a table for two after reading online reviews, and then shared a magnificently cooked Tomahawk ribeye steak. The wine by the glass was both excellent and affordable but the highlight ...? The freshly grated horseradish - do not go without it!"
"August 11, 2018",50,Best steak house in Manhattan,I have experienced almost every steak house in Manhattan and this place is by far the best. They age there own beef and butcher it as well. It helps that one of the owners is the Chef. He is very talented.
"August 8, 2018",50,Highlight of our stay,"I went there with some classmates for our last dinner as students. Best choice ever!! Food was delicious, meat was perfectly grilled and the staff was amazing! Definitely recommended!"
"August 6, 2018",50,The place to go for T bone steaks,"South American owned restaurant.... good choice in steaks, all sizes, Delicious... good service too."
"August 6, 2018",50,K Rico,Wonderful service and outstanding food! Would definitely go back. The pre fix theatre price is a great deal.
"August 3, 2018",50,Special Night,I went with my date and the bartender was espectacular! Her name was Z and she was absolutely the best bartender I have ever had. For any occasion always ask for her!
"August 2, 2018",50,Amazing,An affordable amazing food-experience. Try the house special Rico steak! Very friendly staff and the owner takes good care of you. Absolutely worth the trip. 5/5
"July 29, 2018",50,Best steak ever,Hands down the best steak my son and I have ever eaten and we love our steak! Salt pepper and a little rosemary all on an iron skillet. Get the cauliflower mash. It's incredible.
"July 22, 2018",50,One of the best steaks I’ve ever had,"We visited K Rico based on the reviews on TripAdvisor and we weren’t disappointed. The steak was FANTASTIC, cooked perfectly. Tasty sides and friendly efficient staff. What’s not to love"
"July 21, 2018",50,K Rico,Enjpyed a wonderful evening at K Rico. We were especially impressed with the waiter Adam. He was especially attentive and the service was fabulous. I would give him 5 stars!
"July 13, 2018",50,Excellent steaks and great service!,"Enjoyed a evening with my wife and K Rico did not disappoint. We sat outside on the patio, and some steaks and red wine, the menu was loaded with many food options and the wine to back it up, we will be back."
"July 12, 2018",50,Oh my.,"K Rico doesnt disappoint. The staff was superb, the steaks was superb. If you are in New York you need to visit this place!"
